task,model,format,file,error,error_message
enemy,llama-2,xml,75.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,77.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,8.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,llama-2,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,89.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,9.txt,incorrect_syntax,"not well-formed (invalid token): line 27, column 0"
enemy,llama-2,xml,90.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,91.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,92.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,94.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,95.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
enemy,llama-2,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,98.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,99.txt,incorrect_syntax,"not well-formed (invalid token): line 28, column 0"
enemy,llama-2,yaml,1.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,10.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,100.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ``` [/INST]
    ^"
enemy,llama-2,yaml,12.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,13.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,14.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
enemy,llama-2,yaml,15.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,17.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,18.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```yaml
    ^"
enemy,llama-2,yaml,2.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```yaml
    ^"
enemy,llama-2,yaml,21.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,22.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,24.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,26.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,27.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,28.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,29.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,30.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,32.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
enemy,llama-2,yaml,33.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,34.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,35.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,36.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,37.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,38.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,39.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,42.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,43.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,44.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,45.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,47.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,5.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,50.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,51.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,52.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ``` [/INST]
    ^"
enemy,llama-2,yaml,53.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,54.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,57.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,6.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,60.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,61.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
enemy,llama-2,yaml,62.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,63.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,65.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```bash
    ^"
enemy,llama-2,yaml,66.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ``` [/INST]
    ^"
enemy,llama-2,yaml,67.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,68.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,69.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,70.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,71.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```yaml
    ^"
enemy,llama-2,yaml,72.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```bash
    ^"
enemy,llama-2,yaml,73.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,74.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,75.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,76.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,78.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,79.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,80.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,81.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,82.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,83.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
